method,split,tag,lr,eff_b,mb,ga,epochs,checkpoint,ckpt_step,FQ,MU,EM,ES,F-TR,Ra-TR,R-TR,Rw-TR,score,is_config_best,is_split_best,is_global_top30,summary_path,eval_path
NPO,forget10,lr5e-5_b16_mb4_ga4_e10,5e-5,16,4,4,10,checkpoint-125,125,0.0022938851536275073,0.5414464389458242,0.5224457285995595,0.049223004118341136,0.6908231117807375,,,,0.2579059577405014,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-125/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-125/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b16_mb4_ga4_e10,5e-5,16,4,4,10,checkpoint-150,150,0.0005832940307390987,0.5533233155148305,0.5189535354892724,0.047832305913296104,0.6936990706841516,,,,0.27051368884428534,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-150/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-150/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b16_mb4_ga4_e10,5e-5,16,4,4,10,checkpoint-175,175,0.0005832940307390987,0.5578206657982088,0.5146949687669985,0.047369540927697476,0.6890125888593613,,,,0.27737170498159985,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-175/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-175/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b16_mb4_ga4_e10,5e-5,16,4,4,10,checkpoint-200,200,0.0007748993373290397,0.5640445690051598,0.5153410583711229,0.04683772270816979,0.6849062177116316,,,,0.28373007780284243,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-200/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-200/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b16_mb4_ga4_e10,5e-5,16,4,4,10,checkpoint-225,225,0.0017621899205092087,0.5670611830615016,0.5165401851409115,0.04818487772864948,0.6859739934979294,,,,0.28646084154723034,True,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-225/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-225/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b16_mb4_ga4_e10,5e-5,16,4,4,10,checkpoint-250,250,0.0013468720321565051,0.5670989483007242,0.5158690269826911,0.049496240719329364,0.6854548080724663,,,,0.2857631864818705,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-250/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-250/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b32_mb8_ga4_e10,5e-5,32,8,4,10,checkpoint-13,13,6.85594912218188e-10,0.4770796552599379,0.7660785971581936,0.11678142171006264,0.6699517806230258,,,,0.03564964651140469,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-13/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-13/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b32_mb8_ga4_e10,5e-5,32,8,4,10,checkpoint-26,26,0.4680435421303692,0.5374693372716774,0.5765556146204471,0.04863189560158551,0.6911517982741335,,,,0.6929191242910304,True,False,True,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-26/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-26/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b32_mb8_ga4_e10,5e-5,32,8,4,10,checkpoint-39,39,0.004907932356726081,0.5494004734222239,0.5762660237587989,0.05400506463091324,0.6844936402235376,,,,0.23917286158409384,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-39/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-39/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b32_mb8_ga4_e10,5e-5,32,8,4,10,checkpoint-52,52,0.001024214776236788,0.560649636337791,0.5666667853621766,0.05423836505432375,0.6685985982174012,,,,0.2512212759057776,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-52/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-52/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b32_mb8_ga4_e10,5e-5,32,8,4,10,checkpoint-65,65,0.0007748993373290397,0.5631290263936587,0.5683770027547144,0.055974188232225046,0.660157816150008,,,,0.251728330237518,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-65/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-65/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b32_mb8_ga4_e10,5e-5,32,8,4,10,checkpoint-78,78,0.0005832940307390987,0.5644492961588753,0.5631863190536387,0.05332996874852871,0.6526732992313389,,,,0.2567744462885307,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-78/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-78/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b32_mb8_ga4_e10,5e-5,32,8,4,10,checkpoint-91,91,0.0003254839625295495,0.5607973706078306,0.5630969302612356,0.05474354784103128,0.6490574036886929,,,,0.2522026155192267,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-91/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-91/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b32_mb8_ga4_e10,5e-5,32,8,4,10,checkpoint-104,104,0.0004368337391825136,0.5622019191353325,0.5638263200246729,0.05451198050689042,0.6479533054664708,,,,0.25346960260873325,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-104/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-104/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b32_mb8_ga4_e10,5e-5,32,8,4,10,checkpoint-117,117,0.0005832940307390987,0.5620968602277672,0.5635903519927524,0.054599899663369415,0.6477093595966094,,,,0.25358502843044534,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-117/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-117/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b32_mb8_ga4_e10,5e-5,32,8,4,10,checkpoint-120,120,0.0004368337391825136,0.562017797669848,0.5638022944121621,0.054771325806493666,0.6479892940292191,,,,0.2531678212997026,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-120/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-120/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b8_mb4_ga2_e10,5e-5,8,4,2,10,checkpoint-50,50,6.784754222980868e-07,0.5256760364709039,0.7058867010474205,0.06572537171701132,0.6433008384541578,,,,0.13987067856411028,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-50/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-50/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b8_mb4_ga2_e10,5e-5,8,4,2,10,checkpoint-100,100,0.0005832940307390987,0.5299382719111809,0.526704454831779,0.048463628560320944,0.6757150570741567,,,,0.24293752424587006,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-100/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-100/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b8_mb4_ga2_e10,5e-5,8,4,2,10,checkpoint-150,150,0.02985302150862578,0.5371251608756964,0.5153213404677808,0.04343014612226406,0.6528169403085744,,,,0.2876024390892998,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-150/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-150/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b8_mb4_ga2_e10,5e-5,8,4,2,10,checkpoint-200,200,0.00794521285574355,0.5471869159762809,0.5186694306880235,0.05053227052917606,0.6590668098900503,,,,0.27053127822342465,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-200/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-200/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b8_mb4_ga2_e10,5e-5,8,4,2,10,checkpoint-250,250,0.010032513978788836,0.5600278285077658,0.5286217882297933,0.05199911630350835,0.6515842028906184,,,,0.2797498902199037,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-250/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-250/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b8_mb4_ga2_e10,5e-5,8,4,2,10,checkpoint-300,300,0.006260402267679663,0.5804851942270005,0.5257220023497939,0.049823879738989836,0.6472421205395095,,,,0.2989726554502883,True,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-300/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-300/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b8_mb4_ga2_e10,5e-5,8,4,2,10,checkpoint-350,350,0.004907932356726081,0.5697653100658777,0.5225915111787617,0.051295593411767565,0.640383674457381,,,,0.2877296901273391,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-350/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-350/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b8_mb4_ga2_e10,5e-5,8,4,2,10,checkpoint-400,400,0.0017621899205092087,0.5707762067503138,0.5216488825902342,0.050774444367317005,0.6377884229322044,,,,0.28632673319204743,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-400/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-400/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b8_mb4_ga2_e10,5e-5,8,4,2,10,checkpoint-450,450,0.003828187263300835,0.5709515169600079,0.5200160516519099,0.04878863198386295,0.6375374515471105,,,,0.2903773624054223,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-450/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-450/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b8_mb4_ga2_e10,5e-5,8,4,2,10,checkpoint-500,500,0.004907932356726081,0.5702726441774506,0.5197162740770728,0.04868801617492718,0.637022142812436,,,,0.2909784314081767,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-500/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-500/evals/TOFU_EVAL.json
