run,checkpoint,step,exact_memorization,extraction_strength,forget_Q_A_Prob,forget_Q_A_ROUGE,forget_quality,forget_truth_ratio,model_utility,privleak,checkpoint_path,summary_path
lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,checkpoint-7,7,0.9162935665249825,0.4017962692491512,0.6742265355959535,0.50462121232656,6.540866008411473e-13,0.5182573686256646,0.5962540459929762,-97.14043470061038,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-7,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-7/evals/TOFU_SUMMARY.json
lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,checkpoint-14,14,0.8053375354409218,0.1660569261207421,0.33073297664523127,0.4009782152444489,6.734842895808746e-06,0.6103851963107997,0.5982376917242,-46.87451826007793,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-14,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-14/evals/TOFU_SUMMARY.json
lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,checkpoint-21,21,0.7409476464986802,0.10573179369286807,0.1292435770126758,0.33390989766477136,0.0220923622208589,0.6336361334938078,0.5914988090874306,4.971481423620842,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-21,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-21/evals/TOFU_SUMMARY.json
lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,checkpoint-28,28,0.7383045218884945,0.10415425221627932,0.10972983368454152,0.32134719255897115,0.0878382826713132,0.6435646675589688,0.5974158995876391,20.097888080761834,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-28,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-28/evals/TOFU_SUMMARY.json
lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,checkpoint-35,35,0.7319911336898803,0.09319049849991602,0.10133078297956671,0.3180189067306476,0.052139087188847716,0.6414135233062177,0.606040003266791,28.17558192875356,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-35,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-35/evals/TOFU_SUMMARY.json
lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,checkpoint-42,42,0.7280542843043805,0.0918205542212256,0.0900471047020983,0.3249790437002826,0.052139087188847716,0.6362862656162126,0.6084287213008137,30.97733928919726,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-42,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-42/evals/TOFU_SUMMARY.json
lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,checkpoint-49,49,0.7274197176098823,0.08438628854546286,0.0854008344727481,0.32043766531393153,0.0878382826713132,0.6400540007719144,0.6108635977203798,31.586249417051576,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-49,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-49/evals/TOFU_SUMMARY.json
lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,checkpoint-56,56,0.7287341111898422,0.09072899392052118,0.08432465996265819,0.31688718720669395,0.06801920461119272,0.6411407863862056,0.6121463402114725,31.674888233131636,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-56,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-56/evals/TOFU_SUMMARY.json
lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,checkpoint-60,60,0.7284420011937618,0.08796941050759585,0.084368452263152,0.3154289296012981,0.06801920461119272,0.640440821188366,0.6112387304608408,31.59781100175768,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-60,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-60/evals/TOFU_SUMMARY.json
lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-7,7,0.8834639474749565,0.291022065974576,0.5534854597784579,0.4533229577376519,4.869254633582969e-10,0.5424252132238246,0.5994188211338384,-92.48882378719149,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-7,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-7/evals/TOFU_SUMMARY.json
lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-14,14,0.700886266976595,0.0858328865449127,0.09835204871487804,0.2907985151863656,0.9646522162314058,0.6739618247883763,0.5971676469722682,25.470171107527328,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-14,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-14/evals/TOFU_SUMMARY.json
lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-21,21,0.6883310888707638,0.07783172677735062,0.05935455784474471,0.29411378456383974,0.220541217580421,0.6759731274402767,0.5945061869346173,44.226915362382144,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-21,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-21/evals/TOFU_SUMMARY.json
lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-28,28,0.686505126953125,0.07928264526058632,0.05672349291583487,0.2758545061209915,0.2704743832803917,0.6718025616134671,0.599355273512218,45.06320332278969,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-28,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-28/evals/TOFU_SUMMARY.json
lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-35,35,0.6791696783900261,0.07911308101426213,0.053558474477022174,0.26899745363888106,0.17793352788293415,0.6778381705866604,0.6041202201592071,46.412054871834115,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-35,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-35/evals/TOFU_SUMMARY.json
lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-42,42,0.6686108833551407,0.07352138960574744,0.04591829095462344,0.2669418215745314,0.03956202584899502,0.6765064842638934,0.6110407017322388,47.31385847890951,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-42,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-42/evals/TOFU_SUMMARY.json
lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-49,49,0.6733493211865426,0.07566268856766745,0.04714301938427752,0.26347446856442613,0.052139087188847716,0.67968047218388,0.6144273464750589,47.15199629302418,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-49,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-49/evals/TOFU_SUMMARY.json
lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-56,56,0.6765327383577824,0.07565437867585505,0.04746622022793872,0.2662571705742674,0.03956202584899502,0.6791270660089066,0.6140896895448388,47.09804223106241,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-56,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-56/evals/TOFU_SUMMARY.json
lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-60,60,0.6756689028441906,0.0743276646290323,0.04741620508682218,0.26153216857667055,0.03956202584899502,0.6796656382562614,0.6141577619072522,47.078772923218914,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-60,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-60/evals/TOFU_SUMMARY.json
lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10,checkpoint-13,13,0.9244485491514206,0.4154192626748465,0.7497960045188665,0.5653896389345274,6.5689645859369454e-12,0.5613492600656155,0.5932260844953409,-97.39864342571316,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-13,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-13/evals/TOFU_SUMMARY.json
lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10,checkpoint-26,26,0.8322389215230942,0.1684388110522997,0.5077558507025242,0.423480187885799,4.6128382074998843e-07,0.6120624561619354,0.5638992775806533,-87.92970555142135,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-26,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-26/evals/TOFU_SUMMARY.json
lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10,checkpoint-39,39,0.8038488355278969,0.13160677411292845,0.4184237799420953,0.39116482904078836,4.024806511439489e-06,0.6135398797352185,0.5749483813069317,-80.80391551089811,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-39,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-39/evals/TOFU_SUMMARY.json
lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10,checkpoint-52,52,0.7913759371638298,0.11564863424305387,0.3684681862965226,0.39800569151974274,0.0001183661896190048,0.6260753734123129,0.572188144289877,-72.57206720015846,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-52,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-52/evals/TOFU_SUMMARY.json
lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10,checkpoint-65,65,0.786866238117218,0.11322347490840824,0.3564634643867612,0.3779223503708231,2.3797467071606504e-06,0.6219916256800658,0.5866923038840611,-70.63357483110318,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-65,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-65/evals/TOFU_SUMMARY.json
lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10,checkpoint-78,78,0.7856680929660798,0.11013697675453789,0.3327245430648327,0.38160543129923374,2.9607827368482373e-05,0.6164148636707861,0.5849311791571586,-69.05734544950558,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-78,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-78/evals/TOFU_SUMMARY.json
lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10,checkpoint-91,91,0.7887405756115914,0.1142967365414229,0.3309242392331362,0.38428539386358807,7.536785951251345e-05,0.6215263544013849,0.5845224929919298,-66.61014335338213,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-91,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-91/evals/TOFU_SUMMARY.json
lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10,checkpoint-104,104,0.7870307698845863,0.11435309646969144,0.321781869456172,0.3881251064893337,4.7487878961137165e-05,0.6200615968016454,0.5824950898976688,-66.04362570278346,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-104,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-104/evals/TOFU_SUMMARY.json
lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10,checkpoint-117,117,0.7871576225757599,0.1132844811788255,0.319552260749042,0.38562238773706914,4.7487878961137165e-05,0.619698400209291,0.5836166905736214,-65.80854014709287,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-117,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-117/evals/TOFU_SUMMARY.json
lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10,checkpoint-120,120,0.7876727959513664,0.11387559561732542,0.31968649379909037,0.38765783802766435,4.7487878961137165e-05,0.6204379760662201,0.5839189858535345,-65.7738553929746,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-120,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-120/evals/TOFU_SUMMARY.json
lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-13,13,0.8979465731978417,0.32343591572948016,0.6593417124822736,0.5163895234196929,2.8873674273022313e-11,0.567132853283061,0.5972968400990396,-94.22306149310575,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-13,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-13/evals/TOFU_SUMMARY.json
lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-26,26,0.7921022555232048,0.13141874240867593,0.36088963378220795,0.3861144871970699,2.3797467071606504e-06,0.6185385510164282,0.5704863846345432,-66.90303683260322,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-26,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-26/evals/TOFU_SUMMARY.json
lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-39,39,0.7602022054791451,0.10102053796790628,0.27569963097572325,0.3501174418795122,0.00018395764501293307,0.6269066483487328,0.5777936882279212,-50.007707715429696,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-39,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-39/evals/TOFU_SUMMARY.json
lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-52,52,0.7557329761981965,0.09417916365211924,0.25215822368860247,0.3558258678017649,0.0009668691315127085,0.6373052250692696,0.5673276066485264,-40.95498689055728,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-52,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-52/evals/TOFU_SUMMARY.json
lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-65,65,0.7510761997103691,0.09995398863558883,0.24807096036151052,0.33909142130631664,0.0001183661896190048,0.6313722411974326,0.5800636647522033,-41.03591798349993,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-65,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-65/evals/TOFU_SUMMARY.json
lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-78,78,0.74700809776783,0.09604080431455814,0.22756543638184668,0.3546340828870522,0.0009668691315127085,0.6361600562574078,0.5824196437594122,-32.37243717706607,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-78,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-78/evals/TOFU_SUMMARY.json
lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-91,91,0.7436577798426152,0.09867769392356913,0.21536120790056884,0.33966255203982876,0.0030098470801667434,0.6385044687294588,0.5824079815198503,-28.42993679228767,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-91,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-91/evals/TOFU_SUMMARY.json
lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-104,104,0.742591485530138,0.09735449589161153,0.2081629170384258,0.3322185245542274,0.0030098470801667434,0.6385953094576334,0.5816412903042759,-27.254509013834678,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-104,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-104/evals/TOFU_SUMMARY.json
lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-117,117,0.7413750727474689,0.09728203212349557,0.2070868156198412,0.33815263461364,0.004304993380033157,0.6395767185800623,0.5828840039443869,-26.830584241277855,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-117,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-117/evals/TOFU_SUMMARY.json
lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-120,120,0.7429223515093326,0.09691166175312521,0.2074300696607679,0.34211206060122207,0.0030098470801667434,0.6384965883419739,0.5822179797724041,-26.915369195789225,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-120,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-120/evals/TOFU_SUMMARY.json
lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10,checkpoint-13,13,0.8782620453834533,0.2827890844960239,0.5970880658458918,0.4780988606364896,2.44374577116149e-10,0.5702006845204185,0.5950667469715699,-88.31894556985988,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-13,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-13/evals/TOFU_SUMMARY.json
lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10,checkpoint-26,26,0.6605031761527062,0.08060638552230052,0.14113103056766704,0.30050931629380345,0.008539483949831865,0.6318568676802999,0.5584973932398882,10.644365652744808,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-26,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-26/evals/TOFU_SUMMARY.json
lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10,checkpoint-39,39,0.6026677238196134,0.06040503262522009,0.06582099584080595,0.2524160127396003,0.39352743357720954,0.6411784787641227,0.5566543137097972,39.72945891171119,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-39,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-39/evals/TOFU_SUMMARY.json
lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10,checkpoint-52,52,0.6194498281925916,0.06638074973238353,0.0682868199277766,0.2504664940179982,0.6284308022715471,0.6490648150646804,0.5639953815118453,44.07276089963421,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-52,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-52/evals/TOFU_SUMMARY.json
lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10,checkpoint-65,65,0.6260885934531689,0.07059603675212127,0.06613674618335949,0.24896087985834126,0.17793352788293415,0.6489732848624999,0.5688935661572972,45.14798827730106,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-65,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-65/evals/TOFU_SUMMARY.json
